generations,population,infected_t10,infected_t25,infected_t50,infected_t60,infected_t75,infected_t100,recovered_t10,recovered_t25,recovered_t50,recovered_t60,recovered_t75,recovered_t100,beta,gamma
12,273,5,25,80,59,10,3,5,32,168,227,262,273,0.20662136828474198,0.18378498272578028
12,284,86,13,6,28,4,10,86,166,212,240,255,284,0.010592063140664035,0.02157565801686242
12,99,5,12,5,3,0,4,5,54,78,81,83,99,0.47948058850561615,0.4142892509206814
12,260,10,17,35,28,15,20,10,41,168,196,223,260,0.19621017799498727,0.17900300358644847
12,431,30,76,28,22,15,17,30,146,331,353,391,431,0.21448242263291395,0.19575025073745736
12,388,37,169,4,4,13,5,37,263,340,344,366,388,0.2678673656467403,0.23627742498793122
12,143,19,12,2,5,29,1,19,40,50,55,129,143,0.01,0.012058735501838926
12,132,2,1,0,2,0,106,2,5,12,14,15,132,0.01973170438622285,0.01
12,964,434,101,77,13,9,15,434,708,898,911,931,964,0.10735399634189467,0.11822453289195346
12,116,28,15,6,5,3,5,28,71,93,98,103,116,0.15939813589183235,0.1571601330575239
8,264,177,0,4,4,33,177,264,1,8,8,57,264,0.01,1.0
12,2640,1,10,295,700,444,106,1,15,333,1033,1884,2640,0.01,1.0
11,144,46,24,5,1,2,0,46,70,138,139,142,144,0.1402018577140709,0.13900357678718464
10,84,4,4,13,17,10,4,4,8,33,50,60,84,0.7817458131448634,0.750180703979268
12,205,1,42,42,23,5,21,1,55,127,150,164,205,0.01,1.0
7,488,14,31,186,118,59,14,488,31,264,382,441,488,0.25688773521784874,0.22505784147399452
8,68,1,18,13,13,2,1,68,44,63,63,66,68,0.22426166435316358,0.21293887091543104
12,274,20,38,98,32,1,0,20,104,230,262,269,274,0.1633599301101954,0.15130278845339956
12,104,1,2,29,5,1,0,1,8,94,99,103,104,0.01,1.0
12,2228,17,55,104,199,674,52,17,80,326,525,1714,2228,0.17647252563663585,0.15762754570023502
12,593,50,166,44,14,9,4,50,320,536,550,567,593,0.22805551756643003,0.20685850830879693
12,790,72,203,21,14,1,9,72,368,735,749,752,790,0.22192985326579542,0.19895920254398425
12,377,31,103,7,5,2,25,31,175,325,330,334,377,0.15696939657019168,0.1461450920383573
12,756,17,146,23,9,9,48,17,244,551,560,576,756,0.33024374727145295,0.29133377729765403
12,770,90,246,9,16,3,11,90,472,716,732,739,770,0.2303618540630053,0.2072267483993557
12,392,35,77,23,17,13,26,35,161,323,340,361,392,0.19670227452661013,0.18111634534107438
11,1445,50,131,235,122,45,71,50,181,953,1075,1203,1445,0.25361263142444507,0.22762765582033098
12,2568,273,724,94,18,16,13,273,1340,2472,2490,2535,2568,0.21604444754697968,0.19429238324301992
12,849,123,220,28,9,9,4,123,546,780,789,823,849,0.22572479470288984,0.205854726695393
12,788,56,237,13,14,27,56,56,468,621,635,689,788,0.31314893454045944,0.2767900308223266
10,680,34,111,169,30,4,0,34,145,593,623,627,680,0.24876068021943462,0.2212590449053
12,1693,99,365,50,21,26,132,99,648,1380,1401,1434,1693,0.25622202300493113,0.22893274122005386
8,1779,14,530,353,353,32,14,1779,884,1649,1649,1762,1779,0.21217523520656897,0.1947977511482883
12,3948,331,1056,111,99,145,195,331,2173,2959,3058,3330,3948,0.29374328402196964,0.26378690627247237
12,55448,6608,17797,1507,972,543,219,6608,36651,51967,52939,54169,55448,0.24359926683943162,0.2182498719143764
12,6857,1560,1285,288,69,53,145,1560,4726,6152,6221,6353,6857,0.20178329846261236,0.1907817431055088
12,12391,641,1927,932,691,664,410,641,4126,8134,8825,10088,12391,0.19500204565989013,0.18116655686314193
12,17581,2638,3052,972,699,781,249,2638,9637,13979,14678,16435,17581,0.17494502175159687,0.16644486341604564
12,6836,1217,1700,228,164,115,180,1217,4372,5759,5923,6123,6836,0.21083489330190455,0.19681638825715783
12,28302,3004,7344,1325,825,305,236,3004,15283,25986,26811,27434,28302,0.2213544844700294,0.20052743024843395
12,10227,2415,2860,141,133,140,81,2415,8321,9494,9627,9885,10227,0.22577302781020986,0.20804436640734814
12,20748,4726,5104,476,349,237,284,4726,15371,19147,19496,19955,20748,0.2058999731110389,0.1926183190451511
12,12224,2013,2395,1113,613,196,134,2013,6057,10515,11128,11645,12224,0.13886659655899453,0.1337718145518702
12,10948,2448,1864,513,410,254,98,2448,6109,9568,9978,10538,10948,0.11461083447945036,0.11457933375120241
8,12262,30,2378,1447,1447,782,30,12262,4329,9309,9309,12071,12262,0.18993009664832597,0.17574278783751565
11,107,6,6,12,1,0,0,6,12,106,107,107,107,0.24862088287749853,0.21467501564506422
12,64,4,0,3,24,2,13,4,8,12,36,45,64,0.012075550939835622,0.01
12,1884,146,356,166,31,2,0,146,777,1838,1869,1883,1884,0.21040371389205936,0.18914033184621937
12,153,4,5,4,7,22,21,4,14,35,42,71,153,0.08091704836127211,0.07342409229068857
12,97,33,18,4,0,0,1,33,56,94,94,95,97,0.01,0.020471204279795013
12,8048,428,809,618,450,443,1326,428,1836,4050,4500,5433,8048,0.012165279386554873,0.01
12,8030,3873,812,371,157,44,57,3873,6058,7620,7777,7878,8030,0.11452508257908547,0.12536039411426425
12,1370,106,184,158,20,20,26,106,381,1236,1256,1297,1370,0.19800214745178996,0.1791408882708895
12,338,21,26,45,27,15,29,21,80,176,203,241,338,0.058735145981966545,0.0562047218287083
12,2844,104,301,194,122,128,403,104,555,1672,1794,2060,2844,0.14671251266646484,0.1374161747811781
12,6791,561,580,810,612,337,381,561,1538,4014,4626,5425,6791,0.09987273416143505,0.09586419199034056
12,33007,2504,5476,3548,2139,1276,308,2504,10932,26214,28353,30972,33007,0.18425322933077884,0.1695951354064145
12,2066,286,264,220,119,68,98,286,809,1540,1659,1812,2066,0.10253870579689826,0.10099570467604178
12,2863,429,560,78,98,173,61,429,1646,2100,2198,2445,2863,0.24259709845833075,0.22615930052742103
12,9313,688,1395,1321,717,52,382,688,3070,7353,8070,8196,9313,0.19107085224411424,0.17597449469179063
12,7917,732,984,861,453,344,823,732,2524,4992,5445,6137,7917,0.010531832277935806,0.01133093889065052
12,17515,1308,2000,1892,1216,974,1196,1308,4666,10490,11706,13693,17515,0.10247886235915471,0.09821185202114037
8,16009,682,1887,2711,2711,2129,682,16009,3631,8664,8664,13725,16009,0.14256711287517557,0.1334274237808043
12,2593,5,233,641,259,29,21,5,256,2173,2432,2525,2593,0.33262938968882927,0.285746014273511
11,53,34,7,0,0,1,0,34,41,50,50,52,53,0.34520120609889415,0.3194326422127954
12,1509,150,136,212,151,75,40,150,446,983,1134,1354,1509,0.11158082407961464,0.107235331895378
12,4855,72,83,139,192,343,1869,72,221,621,813,1379,4855,0.018785824228431555,0.01
12,53906,17228,6940,2563,2657,2149,172,17228,34425,44372,47029,52050,53906,0.013855377331186686,0.024673684213226466
12,2021,391,320,122,90,62,44,391,1101,1596,1686,1820,2021,0.11377908284269672,0.11378694719668571
12,647,65,69,52,62,66,41,65,176,338,400,517,647,0.018827606039315527,0.019623257471857655
12,2407,60,96,111,116,303,513,60,237,534,650,1124,2407,0.016156571023917696,0.01
12,22796,1371,2486,1533,1435,1336,2753,1371,5720,11357,12792,15430,22796,0.011591659166331427,0.01
12,48375,6345,11474,1941,1354,1094,425,6345,32414,42862,44216,46454,48375,0.26889244424702846,0.24200275471608676
12,3677,1420,654,50,27,28,11,1420,3290,3532,3559,3625,3677,0.2168704035394105,0.20561473963008137
12,218,35,19,11,11,10,20,35,86,119,130,155,218,0.01,0.013952580744155861
12,586,9,48,68,72,71,39,9,70,234,306,437,586,0.17411666981729723,0.15919467826081096
12,2880,66,93,148,194,393,322,66,255,710,904,1545,2880,0.08981629536828198,0.08155002711233447
12,4003,292,551,199,274,299,193,292,1219,2325,2599,3260,4003,0.11156144173576717,0.10672889562583464
8,3314,158,428,501,501,369,158,3314,730,1793,1793,2620,3314,0.14732556521036097,0.1372522825810261
12,1367,184,200,124,41,5,8,184,634,1296,1337,1351,1367,0.1724010793508917,0.16054436500109634
12,284,7,44,24,19,3,9,7,64,229,248,267,284,0.26785356834241525,0.23600628546999408
7,60,4,8,25,8,7,4,60,8,38,46,53,60,0.20203483154661867,0.18403945536023555
12,171,0,106,3,1,3,12,0,110,126,127,133,171,1.5,0.1
12,186,4,8,34,27,5,22,4,18,86,113,133,186,0.015231572127113593,0.01000012925151261
12,68,13,9,3,0,4,3,13,40,57,57,64,68,0.19876908971824767,0.1881217002855092
12,65,6,9,7,2,1,1,6,24,53,55,59,65,0.1816765560647764,0.1686625569682102
12,85,8,23,2,0,5,5,8,36,64,64,71,85,0.23675436596273935,0.2148177218684502
12,116,13,17,12,5,12,5,13,36,85,90,105,116,0.12257570366928645,0.1175760688526255
12,50,5,8,3,3,2,4,5,32,39,42,45,50,0.38285419368100543,0.33541286204666954
12,107,1,0,37,8,9,3,1,1,66,74,91,107,0.01,1.0
12,442,5,59,44,25,2,0,5,93,411,436,441,442,0.2736782105536856,0.23623462441624757
12,191,38,30,8,8,4,2,38,96,167,175,182,191,0.14024843096122,0.13596355289983753
7,68,4,2,18,21,7,4,68,2,33,54,61,68,0.3093416695131806,0.2677944477269955
12,340,2,0,10,1,20,4,2,3,38,39,304,340,0.1913475414903981,0.16833577691528556
12,89,3,13,19,11,2,2,3,18,54,65,77,89,0.1843553235164801,0.16813986863905342
12,221,1,28,63,10,12,4,1,33,143,153,184,221,0.01,1.0
7,184,11,3,29,28,68,11,184,3,36,64,132,184,0.24324457957471113,0.21151424241941214
12,6165,1017,646,608,494,181,269,1017,2232,4255,4749,5197,6165,0.05675580359217337,0.05923665904125138
12,1158,227,182,127,83,11,12,227,628,981,1064,1102,1158,0.11717586355621926,0.11619593078317794
12,59,25,5,0,2,1,1,25,47,55,57,58,59,0.22063793783123078,0.21357248970497383
12,2432,6,62,117,114,219,506,6,109,371,485,886,2432,0.13773377234205345,0.1209966998919675
12,9076,801,1331,1112,981,236,329,801,2985,6427,7408,8143,9076,0.14966636532455158,0.14088986142685997
12,6397,398,1289,690,285,72,130,398,2363,5672,5957,6121,6397,0.2201231218041601,0.19814501129601003
12,1734,263,188,123,110,112,118,263,754,1135,1245,1437,1734,0.3023332597623047,0.2784057656635461
8,976,4,259,92,92,16,4,976,593,918,918,971,976,0.2864739898900449,0.2521006875618453
12,3371,7,60,68,175,228,971,7,83,303,478,977,3371,0.10727863075484083,0.09096232161911727
12,30690,4065,4788,3488,2027,499,973,4065,12695,24873,26900,28308,30690,0.13835400941284853,0.132405752144051
7,4093,35,1368,578,402,162,35,4093,1368,3202,3604,3766,4093,0.18321936553846013,0.1774065746275378
12,1976,622,363,52,24,6,6,622,1391,1914,1938,1959,1976,0.12291611138076838,0.12445477876347857
12,2501,22,75,125,63,125,718,22,137,685,748,985,2501,0.16502311128342542,0.15552482498997275
12,3263,1170,540,63,74,51,27,1170,2443,3046,3120,3202,3263,0.13298916290909574,0.13568229930543035
9,635,1,116,120,138,57,1,635,217,410,548,605,635,0.14581870367934172,0.13849488562363196
12,180,5,4,6,7,3,24,5,19,68,75,83,180,0.0805669034274678,0.07391722846525768
12,897,18,18,54,66,92,187,18,50,172,238,386,897,0.0949830470087367,0.08620806197566452
12,2290,293,320,296,167,77,59,293,909,1698,1865,2114,2290,0.11503559063533669,0.11171657320660675
12,4171,389,615,488,257,110,133,389,1645,3408,3665,3942,4171,0.17414829932239484,0.1621178634751343
12,1100,184,438,0,0,0,0,184,895,1100,1100,1100,1100,0.23188082275695235,0.20719018108241957
12,117,4,3,6,0,3,67,4,7,21,21,30,117,0.016155055531282377,0.01
12,12960,196,602,1443,1439,977,1619,196,1207,5003,6442,8647,12960,0.14907254984336743,0.13685981655555565
12,22076,3211,4361,1745,775,315,149,3211,11429,19986,20761,21501,22076,0.1741966089148002,0.1632002216847159
8,5238,47,408,769,769,1287,47,5238,762,2017,2017,4625,5238,0.16520513346727556,0.150172421799486
12,103,0,1,3,0,38,26,0,1,6,6,51,103,1.5,0.1
12,59,0,5,0,0,4,7,0,8,13,13,17,59,1.5,0.1
12,112,22,17,1,2,5,40,22,51,57,59,66,112,0.07843001657128101,0.0844603937068386
12,67,7,3,1,16,0,9,7,16,26,42,45,67,0.01,0.010706681742303234
12,102,19,2,39,6,1,6,19,30,76,82,87,102,0.01,0.01469079337293684
8,147,0,35,3,3,1,0,147,131,141,141,145,147,0.30368949746046436,0.28168077621546556
12,281,39,37,38,27,13,4,39,116,216,243,262,281,0.11484712751644735,0.11187893521943876
12,253,29,59,19,8,3,1,29,112,227,235,242,253,0.12946228996489878,0.12283287011964596
12,153,16,20,8,3,4,16,16,57,98,101,112,153,0.03761071409156143,0.0385346284924936
12,219,21,4,52,17,3,0,21,31,176,193,211,219,0.02783037461903479,0.028702255743605347
11,112,6,8,4,18,7,15,6,14,33,51,77,112,0.08446636259520753,0.07919580134077761
12,453,76,44,7,19,26,63,76,205,250,269,312,453,0.01,0.014686728831127463
12,1161,75,191,74,65,36,57,75,373,863,928,1004,1161,0.2164610804713175,0.19785367103441553
12,1035,302,161,18,17,3,4,302,883,984,1001,1018,1035,0.25394691515743056,0.23203033094434172
9,91,78,0,0,3,6,78,91,0,2,5,11,91,1.5,0.1
12,149,17,4,21,12,0,24,17,32,66,78,114,149,0.027959433795123913,0.028628599494151235
12,2162,90,392,246,171,93,56,90,632,1578,1749,1987,2162,0.22774682091606646,0.2019868855714497
12,1243,73,44,305,153,47,45,73,218,844,997,1116,1243,0.1578232720675203,0.14564889540766046
12,54,0,9,6,0,1,1,0,10,50,50,53,54,1.5,0.1
12,58,0,9,6,6,2,7,0,12,36,42,45,58,1.5,0.1
12,243,16,36,37,3,9,14,16,87,196,199,213,243,0.21771308720070853,0.19932739991437756
12,285,10,39,4,5,15,76,10,65,98,103,120,285,0.08067623204422793,0.07671356989765737
10,276,64,103,3,4,0,0,64,167,266,270,270,276,0.2459077307357974,0.22210730622438343
12,230,14,12,17,12,26,39,14,31,79,91,128,230,0.04691775218984912,0.0441102526997254
12,558,32,57,48,49,34,62,32,133,284,333,404,558,0.06899783802346231,0.06573871869711935
12,608,110,160,21,10,12,48,110,348,484,494,521,608,0.11902429572735722,0.11789076146881343
12,530,82,102,29,17,16,15,82,281,423,440,469,530,0.17117176046562935,0.16320550607320694
8,106,1,25,14,14,3,1,106,57,87,87,101,106,0.12154646358984292,0.12296377876745822
11,368,84,57,61,11,11,1,84,141,293,304,356,368,0.24111896547574876,0.2206189810944738
12,702,0,0,1,0,0,392,0,6,11,11,11,702,1.5,0.1
12,5076,901,1522,170,49,15,7,901,3653,4954,5003,5034,5076,0.21237848758752428,0.1946401673483092
11,52,25,16,0,0,0,0,25,41,51,51,52,52,0.3254329009220815,0.2884059746808471
12,892,3,23,67,86,94,167,3,53,184,270,460,892,0.14917741288363834,0.13330649982184326
7,197,3,65,39,32,16,3,197,65,139,171,187,197,0.0942523528810332,0.09884401382443511
10,51,1,8,18,6,0,3,1,9,38,44,44,51,0.01,1.0
12,136,6,11,6,4,13,10,6,27,41,45,72,136,0.062147575081025835,0.057573376928307295
12,198,47,48,4,3,0,6,47,163,177,180,180,198,0.256046631491635,0.23365151371745008
11,59,11,20,0,0,1,5,11,31,45,45,48,59,0.2948030457619731,0.26636368888650963
7,55,6,6,1,1,13,6,55,6,12,13,26,55,0.04020425481067582,0.03593263315596822
11,171,17,28,15,2,7,12,17,45,120,122,137,171,0.2109286272625189,0.19612115092215546
12,138,20,32,0,7,5,2,20,70,110,117,133,138,0.18116800402308156,0.16988088450954533
12,66,2,1,1,2,9,14,2,4,15,17,35,66,0.09910696395068955,0.09296421885814872
12,171,37,18,8,16,4,2,37,86,136,152,165,171,0.07732732034056693,0.08067031146898503
12,157,1,13,10,4,7,17,1,20,82,86,104,157,0.01,1.0
12,81,11,13,8,2,5,10,11,34,55,57,66,81,0.015262930938994487,0.018245584861741222
12,162,13,11,28,51,6,1,13,43,90,141,157,162,0.1294686858383954,0.12164581741485997
12,572,1,1,83,263,26,49,1,2,110,373,462,572,0.01,1.0
8,312,7,44,87,87,7,7,312,85,256,256,300,312,0.200072886984229,0.18200611757712357
12,52,0,0,0,1,0,22,0,0,1,2,2,52,1.5,0.1
4,974,65,1,26,26,882,65,974,1,27,27,909,974,0.47709136879947067,0.36429769238185344
11,140,11,40,1,12,3,1,11,51,113,125,136,140,0.2622002679565107,0.23496725374858743
10,228,38,27,25,6,3,6,38,65,195,201,204,228,0.15034806910465054,0.14307845188257137
11,112,12,17,11,2,0,3,12,29,77,79,80,112,0.25642046002023217,0.2359149732810321
12,23353,1160,1902,2523,2043,1249,1947,1160,4499,12336,14379,17233,23353,0.11544299653849618,0.10875476939678705
12,9124,1655,1032,524,436,332,551,1655,4296,6418,6854,7628,9124,0.01,0.01525566302962963
12,4504,482,380,206,357,333,415,482,1186,2030,2387,3126,4504,0.02261555795218965,0.023237023897188902
12,2382,300,211,174,290,181,117,300,710,1146,1436,1848,2382,0.03550197988025857,0.036807420592373186
11,6029,494,289,596,803,359,950,494,783,2318,3121,4091,6029,0.01095086786010507,0.01
12,17361,1536,2313,1658,1077,821,1047,1536,5822,11220,12297,14257,17361,0.11170605770626099,0.10756452231199684
12,1781,142,23,147,90,154,123,142,592,1019,1109,1393,1781,0.4691245102550267,0.42976954733421235
12,1516,204,205,100,86,107,117,204,513,900,986,1172,1516,0.01,0.012671032032380139
7,1169,134,142,209,171,205,134,1169,142,423,594,799,1169,0.07625692395124947,0.07213209242971215
12,56,2,4,3,2,7,5,2,9,20,22,35,56,0.0803310250651763,0.07435809853994267
12,170,2,12,8,4,22,26,2,24,47,51,81,170,0.0814964420607076,0.07173059307973353
11,730,139,52,43,25,67,31,139,191,355,380,480,730,0.01,0.014734713828407194
12,213,8,17,19,20,29,0,8,53,103,123,176,213,0.14201114845533,0.13209407997128456
12,95,8,3,6,8,7,4,8,13,37,45,62,95,0.010554648951673502,0.01
12,53,8,15,0,1,0,5,8,32,37,38,39,53,0.2485822802376281,0.23038882636402555
12,255,3,5,11,11,13,24,3,11,38,49,68,255,0.07043710542146925,0.06021602658472898
10,888,150,222,76,52,18,19,150,372,702,754,772,888,0.2144066156440675,0.20032827322690433
12,1109,22,30,33,35,285,69,22,71,194,229,633,1109,0.12185076630717193,0.11138256590092865
8,1056,118,65,69,69,256,118,1056,189,360,360,700,1056,0.01142448220096619,0.01
12,1969,120,411,171,65,2,13,120,822,1844,1909,1917,1969,0.23241520004361027,0.20760544093501598
9,520,27,122,30,40,19,27,520,238,383,423,442,520,0.1755646486483586,0.16880005977341564
10,466,58,63,33,98,21,40,58,121,299,397,418,466,0.14788015827511886,0.1406283975593577
12,366,11,139,2,2,9,26,11,161,309,311,323,366,0.3078438475081024,0.26325899235734107
11,902,28,157,124,6,5,7,28,185,864,870,879,902,0.3206673826165116,0.2748165545507062
12,487,86,56,9,17,51,3,86,191,283,300,370,487,0.01,0.01464036322700909
7,127,1,28,17,24,20,1,127,28,67,91,111,127,0.09064244651374097,0.09104837360037354
6,1472,1,530,335,335,205,1,1472,530,1180,1180,1385,1472,0.12942480523814204,0.130632041803706
6,1204,7,352,348,348,214,7,1204,352,930,930,1144,1204,0.14792364922660767,0.14368621422657304
10,130,5,13,3,20,2,6,5,18,78,98,100,130,0.36796992798559736,0.3223534202734067
11,1808,46,148,182,202,199,39,46,194,503,705,1055,1808,0.1309297740336082,0.11986439378535942
11,547,70,86,24,75,28,10,70,156,244,319,444,547,0.02582974311559542,0.02764339282049174
10,3076,577,888,51,4,2,8,577,1465,3036,3040,3042,3076,0.239095329416538,0.21366367386155868
4,74,3,40,16,16,15,3,74,40,56,56,71,74,0.2786828682764725,0.25873256223170604
12,1210,179,366,60,35,5,3,179,848,1142,1177,1194,1210,0.23456637427225063,0.21258672067075565
12,131,5,13,18,31,4,3,5,33,81,112,124,131,0.18657230653898865,0.17032056344186966
12,160,11,79,2,0,1,0,11,118,158,158,160,160,0.2848508988280259,0.2443793000007219
12,55,8,11,9,6,0,0,8,30,48,54,55,55,0.14882101181239804,0.1418764699727724
12,157,12,20,16,9,2,11,12,60,124,133,145,157,0.18140828252396068,0.16825995687583578
12,226,7,54,24,14,4,6,7,75,190,204,215,226,0.26724631073832916,0.23651878460576664
12,292,11,24,34,13,6,10,11,46,247,260,278,292,0.0927182209655992,0.08828973062763891
8,93,0,35,0,0,3,0,93,70,90,90,93,93,0.2581106416699665,0.2328846885982318
12,241,9,7,71,28,9,19,9,27,162,190,210,241,0.18483561270799698,0.16764677194600952
7,339,0,82,42,62,58,0,339,82,202,264,322,339,0.12049112718392853,0.1190316075726141
12,61,29,7,8,2,1,4,29,37,48,50,49,61,0.5180337810133788,0.47425467569005747
12,2550,441,333,121,209,138,42,441,1105,1677,1886,2288,2550,0.1521437406733335,0.14546160240768752
12,1879,107,256,145,299,122,38,107,518,1089,1388,1672,1879,0.15436449529595675,0.14389724309500113
12,63,24,14,0,0,0,0,24,53,60,60,62,63,0.26429719291753057,0.24062631761053901
12,840,5,3,33,143,207,54,5,11,47,190,598,840,0.26151058173865005,0.251140240386357
12,308,111,41,6,16,2,3,111,189,226,242,294,308,0.45364004386138135,0.41649930673051944
12,8521,584,1042,997,420,779,76,584,2660,5963,6383,7884,8521,0.15934735932223446,0.14882503666303357
12,2811,257,587,342,160,92,49,257,1191,2246,2406,2585,2811,0.1842974271938464,0.17121703360315005
12,677,16,29,24,23,48,228,16,75,203,226,301,677,0.7818641215917619,0.7501736440700717
12,3585,387,1110,209,220,113,34,387,1943,2920,3140,3404,3585,0.2243648361010257,0.20502509377593328
12,1767,82,481,99,69,37,50,82,741,1465,1534,1629,1767,0.2678709600311983,0.23838136869592075
12,665,78,126,27,33,11,29,78,297,520,553,600,665,0.17908945924536138,0.1679115025882709
12,4980,83,271,596,638,437,344,83,471,2150,2788,3607,4980,0.17638365281577376,0.16148873548286904
12,3555,521,952,213,140,44,62,521,2115,3168,3308,3384,3555,0.20192115405588992,0.18685692467645915
11,508,70,141,24,13,9,12,70,211,424,437,453,508,0.2610785562880737,0.23607579979244536
11,779,5,13,114,144,113,23,5,18,174,318,578,779,0.22300981066575737,0.19852590203405843
12,2029,210,295,111,67,105,59,210,837,1413,1480,1640,2029,0.12272073084824268,0.11868624833695338
12,4429,227,436,814,1573,121,22,227,971,2221,3794,4155,4429,0.15345313528986892,0.14110887402484085
12,1452,94,87,87,109,135,284,94,253,597,706,904,1452,0.04238066924752722,0.04029253627175954
9,3965,65,236,550,435,519,65,3965,439,2474,2909,3428,3965,0.2613402283585016,0.23247000664332274
12,51,5,4,15,3,0,0,5,22,48,51,51,51,0.1577937706514811,0.14743972161434882
12,61,2,5,6,3,0,2,2,10,49,52,56,61,0.22766770118091673,0.2024079444840535
12,175,5,3,47,55,9,0,5,10,72,127,171,175,0.1683561759055817,0.15095227914350606
12,66,2,10,1,1,5,12,2,12,40,41,48,66,0.29172043659237573,0.2612702774600338
12,105,16,17,0,1,17,0,16,59,69,70,97,105,0.27787880394224956,0.25740343039607844
12,51,7,6,2,1,4,2,7,19,27,28,36,51,0.05638743804779508,0.057332376309622325
12,229,9,65,2,0,5,11,9,124,209,209,216,229,0.5328378711174601,0.47646930450405983
12,100,18,4,2,1,3,4,18,60,86,87,93,100,0.29306913922329425,0.26757571542467223
9,402,4,43,99,109,61,4,402,50,195,304,365,402,0.2674241972316607,0.23407143806021555
12,594,45,82,117,30,1,3,45,184,546,576,589,594,0.18414286419386114,0.16757413627002496
12,66,0,2,5,9,0,17,0,3,24,33,36,66,1.5,0.1
12,738,25,136,40,50,18,34,25,238,571,621,679,738,0.2709517994136686,0.24152030750531073
12,329,55,43,36,14,3,6,55,160,294,308,319,329,0.13158050047547137,0.1274342948466733
12,217,0,0,14,37,30,52,0,0,21,58,118,217,1.5,0.1
12,744,61,165,75,42,6,9,61,346,654,696,712,744,0.2107230547196977,0.19223219478772102
12,134,25,17,14,13,1,1,25,61,103,116,131,134,0.07529504088823102,0.07744633437081153
7,63,8,9,4,12,18,8,63,9,18,30,48,63,0.033247203653141134,0.03217617703235504
12,52,0,0,9,0,0,11,0,0,16,16,16,52,1.5,0.1
12,651,44,98,51,11,0,0,44,209,638,649,651,651,0.09359940704030895,0.09074314477983764
11,168,57,44,0,0,0,0,57,101,168,168,168,168,0.18943490828009074,0.17932315401937715
12,451,17,49,49,50,48,17,17,88,223,273,354,451,0.14364095535288574,0.13354589222209007
10,294,76,129,2,6,11,0,76,205,273,279,290,294,0.2710692114246593,0.24227366909520456
8,2268,4,284,571,571,174,4,2268,318,1461,1461,2156,2268,0.31470653554435873,0.27264418382639083
12,3871,611,577,308,307,204,174,611,1674,2575,2882,3430,3871,0.028088129857855512,0.03170448968303178
12,2056,221,257,180,183,142,49,221,724,1355,1538,1827,2056,0.10681518699541648,0.10356016804385088
12,813,56,81,95,60,72,36,56,227,475,535,680,813,0.11735113370128335,0.11154981492259722
12,186,6,8,22,12,14,23,6,32,75,87,109,186,0.07086095849427103,0.06510948428716541
12,971,37,36,52,65,83,163,37,98,270,335,541,971,0.014232830060216436,0.01
12,2026,245,291,198,89,102,154,245,809,1365,1454,1631,2026,0.041755605276076725,0.0434128930717423
12,4909,147,128,100,152,429,830,147,379,694,846,1495,4909,0.08496016990719774,0.0822105986096909
12,5373,766,541,333,378,437,278,766,2063,3162,3540,4301,5373,0.01,0.013193509851095983
12,789,202,131,19,16,17,7,202,611,696,712,757,789,0.2552136754920379,0.2351551335800438
12,70,12,19,7,0,3,5,12,37,55,55,60,70,0.11998135442513692,0.11849852816011872
12,63,2,1,5,4,13,5,2,6,18,22,38,63,0.09116316985643234,0.08378940613062563
12,8193,28,289,363,731,1636,413,28,442,1342,2073,4948,8193,0.19184697028110204,0.17139005860790849
8,745,25,119,96,96,61,25,745,266,537,537,674,745,0.13107291270487031,0.1274038538683377
12,52,0,0,1,2,36,1,0,0,2,4,42,52,1.5,0.1
12,252,40,52,17,11,2,10,40,145,207,218,224,252,0.2543419573597113,0.2298377105232338
12,320,67,33,12,39,15,22,67,141,207,246,277,320,0.07605419735322193,0.07943758593103022
12,170,44,27,8,1,2,2,44,136,156,157,164,170,0.2652950023310255,0.24229118921024814
12,153,5,13,22,9,0,1,5,35,141,150,151,153,0.23971573837692617,0.21128734165469723
12,60,4,19,4,0,3,4,4,38,49,49,53,60,0.3427716402945473,0.3010200253452243
12,247,2,9,21,29,27,17,2,16,74,103,158,247,0.17513372640718566,0.1589408132097106
12,151,8,10,3,15,24,11,8,41,52,67,102,151,0.031932544277817054,0.029360259941086715
12,96,19,23,1,3,1,8,19,72,80,83,85,96,0.15371113456470314,0.14867786675325356
12,733,94,59,40,43,34,62,94,234,441,484,542,733,0.01,0.012385184444965247
12,598,77,138,22,18,5,19,77,359,516,534,551,598,0.23147216975642007,0.2123915137639291
12,392,13,97,27,11,2,19,13,165,310,321,333,392,0.31505308548596045,0.2791778730141994
8,884,7,175,69,69,103,7,884,260,589,589,794,884,0.27015703166061283,0.2373319323736029
12,4674,181,1078,313,111,37,8,181,2126,4438,4549,4620,4674,0.2783225560320929,0.24430797176425403
12,349,2,0,6,21,6,257,2,2,8,29,39,349,0.14946945652772078,0.14784852590800207
12,7415,586,1466,860,378,52,115,586,3166,6606,6984,7125,7415,0.20820676658004877,0.18950942938035625
12,572,95,118,40,22,0,2,95,373,539,561,569,572,0.2097972548988733,0.1940645978714267
12,342,7,21,36,39,36,0,7,36,207,246,333,342,0.21326304143901803,0.19153808415292706
12,70,3,3,0,0,1,5,3,7,36,36,48,70,0.09705392390957826,0.09236286045704764
12,716,5,58,101,87,53,26,5,76,438,525,642,716,0.2823987523525178,0.25077323363265586
12,2892,53,544,306,159,39,104,53,891,2394,2553,2668,2892,0.2933559830993016,0.2589594627373252
12,603,138,191,3,4,0,0,138,540,591,595,596,603,0.24112455980128591,0.2175699377971788
