sample_idx,beta_true,beta_mean,beta_std,beta_ci_low,beta_ci_high,beta_covered,gamma_true,gamma_mean,gamma_std,gamma_ci_low,gamma_ci_high,gamma_covered,r0_true,r0_mean,r0_std,r0_ci_low,r0_ci_high,r0_covered
42,0.6094849,0.6129875894784927,0.010489108804671948,0.5926696851849556,0.6349269300699234,True,0.61465204,0.6129773596525192,0.01059598078572084,0.5934065669775009,0.6349091365933418,True,0.9915934,1.0000422321557998,0.006730052109163441,0.988225893676281,1.011556738615036,True
358,0.5094064,0.7572369569540024,0.021565516055019995,0.7139112144708634,0.7991246700286865,False,0.5091429,0.7575100535154342,0.02267966208237756,0.7125102654099464,0.7993469059467315,False,1.0005176,0.9999456046819687,0.022903253211617517,0.9556278258562088,1.0463431775569916,True
288,0.5028278,0.566768023610115,0.009390431424844567,0.5480350166559219,0.585414645075798,False,0.5071182,0.5667552440166473,0.009125097420878565,0.5485675528645515,0.5838856145739555,False,0.99153966,1.0000537148714066,0.008806361654947652,0.9829776749014855,1.0174833476543426,True
114,0.5126667,0.5705003747940064,0.00872715858936272,0.553518408536911,0.5882226943969726,False,0.5210411,0.5704768221378327,0.008455604620640121,0.55414097905159,0.5867124229669571,False,0.98392755,1.0000637077093124,0.007689468862885771,0.9851075053215027,1.014595592021942,False
63,0.5056311,0.5678208104372025,0.00922323506250503,0.5493370920419693,0.5860877752304077,False,0.50436026,0.5678013242483139,0.00896110698825152,0.5502131208777428,0.5848289981484414,False,1.0025197,1.0000627464056016,0.008459800603800251,0.9837103009223938,1.0166271656751633,True
22,0.50385886,0.5671415263414383,0.009329105837331294,0.5484821572899818,0.5856493577361107,False,0.5061713,0.5671259232759476,0.009064914289619285,0.5491497039794921,0.5841009333729744,False,0.99543154,1.0000576816797258,0.00868145474236863,0.9832569316029549,1.017241033911705,True
152,0.5079872,0.5669107233285904,0.0093451344294692,0.548117746412754,0.5854650169610977,False,0.50454664,0.5668993533849717,0.0090750902233585,0.5490577355027199,0.5839038729667664,False,1.0068191,1.0000507258176803,0.008760623912509084,0.9831959411501885,1.017320269346237,True
176,0.76786876,0.5670306643247605,0.009349184605617613,0.5482719868421555,0.5855229362845421,False,0.76845825,0.567014187335968,0.009086117922534302,0.5490779772400856,0.5840977504849434,False,0.9992329,1.0000595158338548,0.008713045619354041,0.983156318962574,1.017250445485115,True
249,0.50420016,0.5681755474805832,0.009143960592028036,0.5498703077435494,0.5863216608762741,False,0.50576085,0.5681557620763779,0.008878570987390755,0.5507950946688652,0.5851895958185196,False,0.99691415,1.000062374472618,0.00835789329950285,0.9839175000786782,1.016274282336235,True
297,0.7043357,0.5745677493810654,0.00822527986414125,0.5592844173312187,0.5914622887969017,False,0.70241374,0.5745351458787918,0.007977051135132689,0.5597291857004165,0.5907123431563377,False,1.0027362,1.000072257876396,0.006570801693261556,0.9873489022254944,1.0121384799480437,True
30,0.50676525,0.5942774270772934,0.008384772967576615,0.5783811762928963,0.6105739414691925,False,0.5147866,0.5942128231525421,0.008368511193611318,0.5783201798796653,0.6112594291567802,False,0.9844181,1.0001170694828034,0.004211281223196023,0.9936270982027053,1.0064464658498764,False
